ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
2603;-6,91;-35,25;CUITE DE MAMANGUAPE - PB;CUITE DE MAMANGUAPE;PB;40150,6731156653
2604;-6,89;-35,52;CUITEGI - PB;CUITEGI;PB;44110,6488794262
2605;-6,71;-35,26;CURRAL DE CIMA - PB;CURRAL DE CIMA;PB;31169,3738133617
2606;-7,58;-38,19;CURRAL VELHO - PB;CURRAL VELHO;PB;16589,1514914047
2607;-6,55;-35,89;DAMIAO - PB;DAMIAO;PB;20906,9983287281
2608;-7,29;-37,09;DESTERRO - PB;DESTERRO;PB;48946,3656111284
2609;-7,42;-38,26;DIAMANTE - PB;DIAMANTE;PB;43188,7902708098
2610;-6,61;-35,63;DONA INES - PB;DONA INES;PB;64923,3385188625
2611;-6,68;-35,41;DUAS ESTRADAS - PB;DUAS ESTRADAS;PB;33856,6102487274
2612;-7,1;-37,71;EMAS - PB;EMAS;PB;19436,698422508
2613;-7,02;-35,86;ESPERANCA - PB;ESPERANCA;PB;183177,035144356
2614;-7,35;-35,77;FAGUNDES - PB;FAGUNDES;PB;87345,6721401407
2615;-6,4;-36,45;FREI MARTINHO - PB;FREI MARTINHO;PB;17811,6128921095
2616;-7,58;-35,79;GADO BRAVO - PB;GADO BRAVO;PB;55445,3549433955
2617;-6,85;-35,49;GUARABIRA - PB;GUARABIRA;PB;318360,686397025
2618;-7,12;-35,42;GURINHEM - PB;GURINHEM;PB;92415,3422465011
2619;-7,24;-36,48;GURJAO - PB;GURJAO;PB;19300,2238646263
2620;-7,5;-38,4;IBIARA - PB;IBIARA;PB;40249,7998863224
2621;-7,18;-38,14;IGARACY - PB;IGARACY;PB;37059,4115319163
2622;-7,39;-37,5;IMACULADA - PB;IMACULADA;PB;69967,4751643184
2623;-7,26;-35,61;INGA - PB;INGA;PB;108783,212319184
2624;-7,32;-35,33;ITABAIANA - PB;ITABAIANA;PB;163959,713409871
2625;-7,3;-38,15;ITAPORANGA - PB;ITAPORANGA;PB;140905,497569037
2626;-6,83;-35,24;ITAPOROROCA - PB;ITAPOROROCA;PB;85570,0766372649
2627;-7,37;-35,62;ITATUBA - PB;ITATUBA;PB;64159,9609159049
2628;-6,61;-35,29;JACARAU - PB;JACARAU;PB;82635,3628391832
2629;-6,55;-37,8;JERICO - PB;JERICO;PB;47732,4021397209
2630;-7,11;-34,86;JOAO PESSOA - PB;JOAO PESSOA;PB;549363
2631;-7,17;-35,58;JUAREZ TAVORA - PB;JUAREZ TAVORA;PB;48650,5683518309
2632;-7,06;-36,57;JUAZEIRINHO - PB;JUAZEIRINHO;PB;86001,9867724897
2633;-6,99;-36,71;JUNCO DO SERIDO - PB;JUNCO DO SERIDO;PB;36825,6120614331
2634;-7,37;-35,23;JURIPIRANGA - PB;JURIPIRANGA;PB;61550,709848175
2635;-7,53;-37,81;JURU - PB;JURU;PB;67706,2641408832
2636;-6,57;-37,91;LAGOA - PB;LAGOA;PB;36199,9618443027
2637;-6,67;-35,37;LAGOA DE DENTRO - PB;LAGOA DE DENTRO;PB;47880,4488956886
2638;-7,17;-35,85;LAGOA SECA - PB;LAGOA SECA;PB;145951,583812152
2639;-6,51;-38,18;LASTRO - PB;LASTRO;PB;20176,9078082972
2640;-7,37;-36,94;LIVRAMENTO - PB;LIVRAMENTO;PB;45404,2233316849
2641;-6,61;-35,44;LOGRADOURO - PB;LOGRADOURO;PB;21781,1132521309
2642;-6,9;-34,86;LUCENA - PB;LUCENA;PB;52446,3847571829
2643;-7,25;-37,42;MAE D'AGUA - PB;MAE D'AGUA;PB;24999,5337228929
2644;-6,9;-37,52;MALTA - PB;MALTA;PB;37570,0691318531
2645;-6,83;-35,12;MAMANGUAPE - PB;MAMANGUAPE;PB;234298,946065916
2646;-7,7;-38,15;MANAIRA - PB;MANAIRA;PB;76631,9430726156
2647;-6,77;-35,01;MARCACAO - PB;MARCACAO;PB;22141,9392081368
2648;-7,06;-35,31;MARI - PB;MARI;PB;134407,924832548
2649;-6,84;-38,34;MARIZOPOLIS - PB;MARIZOPOLIS;PB;35050,9054846237
2650;-7,2;-35,78;MASSARANDUBA - PB;MASSARANDUBA;PB;81561,9674036186
2651;-6,6;-35,05;MATARACA - PB;MATARACA;PB;36818,6252377114
2652;-7,12;-35,76;MATINHAS - PB;MATINHAS;PB;39622,8382347923
2653;-6,53;-37,72;MATO GROSSO - PB;MATO GROSSO;PB;14569,1364208722
2654;-7,26;-37,35;MATUREIA - PB;MATUREIA;PB;30735,2207098331
2655;-7,29;-35,47;MOGEIRO - PB;MOGEIRO;PB;90911,4356776005
2656;-7,11;-35,91;MONTADAS - PB;MONTADAS;PB;26642,5292227702
2657;-7,21;-38,58;MONTE HOREBE - PB;MONTE HOREBE;PB;27471,4385952753
2658;-7,88;-37,12;MONTEIRO - PB;MONTEIRO;PB;181742,974243707
2659;-7,02;-35,46;MULUNGU - PB;MULUNGU;PB;64281,9260240313
2660;-7,64;-35,55;NATUBA - PB;NATUBA;PB;65148,8675344082
2661;-6,91;-38,32;NAZAREZINHO - PB;NAZAREZINHO;PB;47336,7850033453
2662;-6,45;-36,2;NOVA FLORESTA - PB;NOVA FLORESTA;PB;57030,1179152933
2663;-7,48;-38,04;NOVA OLINDA - PB;NOVA OLINDA;PB;44579,633663681
2664;-6,67;-36,42;NOVA PALMEIRA - PB;NOVA PALMEIRA;PB;21512,6607160658
2665;-7,22;-37,75;OLHO D'AGUA - PB;OLHO D'AGUA;PB;56376,9788403995
2666;-6,99;-36,24;OLIVEDOS - PB;OLIVEDOS;PB;20775,918047808
2667;-7,62;-37,15;OURO VELHO - PB;OURO VELHO;PB;17658,4174480982
2668;-7,32;-36,65;PARARI - PB;PARARI;PB;8244,33776119104
2669;-7,13;-37,04;PASSAGEM - PB;PASSAGEM;PB;12242,0467907135
2670;-7,02;-37,28;PATOS - PB;PATOS;PB;527519,202214015
2671;-6,59;-37,62;PAULISTA - PB;PAULISTA;PB;76560,0825691969
2672;-7,42;-38,06;PEDRA BRANCA - PB;PEDRA BRANCA;PB;25259,3059198109
2673;-6,75;-36,48;PEDRA LAVRADA - PB;PEDRA LAVRADA;PB;41573,8585361432
2674;-7,4;-35,11;PEDRAS DE FOGO - PB;PEDRAS DE FOGO;PB;180491,791235972
2675;-6,63;-35,29;PEDRO REGIS - PB;PEDRO REGIS;PB;32612,5116997571
2676;-7,19;-37,92;PIANCO - PB;PIANCO;PB;101767,355246222
2677;-6,55;-36,34;PICUI - PB;PICUI;PB;107565,864688315
2678;-7,26;-35,26;PILAR - PB;PILAR;PB;64330,6296880661
2679;-6,9;-35,62;PILOES - PB;PILOES;PB;45209,5118877431
2680;-6,85;-35,52;PILOEZINHOS - PB;PILOEZINHOS;PB;32419,6084441031
2681;-6,78;-35,49;PIRPIRITUBA - PB;PIRPIRITUBA;PB;74295,181539844
2682;-7,47;-34,8;PITIMBU - PB;PITIMBU;PB;77876,9414229299
2683;-7,07;-36,06;POCINHOS - PB;POCINHOS;PB;89147,3123187859
2684;-6,4;-38,49;POCO DANTAS - PB;POCO DANTAS;PB;22622,8632253863
2685;-6,57;-38,51;POCO DE JOSE DE MOURA - PB;POCO DE JOSE DE MOURA;PB;26247,0960381414
2686;-6,77;-37,8;POMBAL - PB;POMBAL;PB;202983,685785307
2687;-7,69;-37,08;PRATA - PB;PRATA;PB;23409,8986069596
2688;-7,73;-37,99;PRINCESA ISABEL - PB;PRINCESA ISABEL;PB;110182,07531189
2689;-7,16;-35,96;PUXINANA - PB;PUXINANA;PB;72519,903338652
2690;-7,35;-35,89;QUEIMADAS - PB;QUEIMADAS;PB;233201,059556648
2691;-7,03;-37,14;QUIXABA - PB;QUIXABA;PB;10585,5733205961
2692;-6,9;-35,83;REMIGIO - PB;REMIGIO;PB;95060,1873578412
2693;-6,55;-35,64;RIACHAO - PB;RIACHAO;PB;15410,4722047336
2694;-7,24;-35,66;RIACHAO DO BACAMARTE - PB;RIACHAO DO BACAMARTE;PB;22260,2478410404
2695;-7,14;-35,25;RIACHAO DO POCO - PB;RIACHAO DO POCO;PB;34179,9300144249
2696;-7,69;-36,15;RIACHO DE SANTO ANTONIO - PB;RIACHO DE SANTO ANTONIO;PB;7527,71819614034
2697;-6,37;-37,65;RIACHO DOS CAVALOS - PB;RIACHO DOS CAVALOS;PB;55370,0295991134
2698;-6,8;-35,08;RIO TINTO - PB;RIO TINTO;PB;148453,010884052
2699;-7,1;-36,84;SALGADINHO - PB;SALGADINHO;PB;17922,2157376597
2700;-7,35;-35,44;SALGADO DE SAO FELIX - PB;SALGADO DE SAO FELIX;PB;80307,1653283268
2701;-7,73;-35,87;SANTA CECILIA DE UMBUZEIRO - PB;SANTA CECILIA DE UMBUZEIRO;PB;46277,2604135352
2702;-6,53;-38,06;SANTA CRUZ - PB;SANTA CRUZ;PB;45558,2944820456
2703;-6,72;-38,63;SANTA HELENA - PB;SANTA HELENA;PB;37826,0669459142
2704;-7,62;-38,55;SANTA INES - PB;SANTA INES;PB;24961,5362870558
2705;-6,87;-36,91;SANTA LUZIA - PB;SANTA LUZIA;PB;83051,3734450279
2706;-7,11;-34,97;SANTA RITA - PB;SANTA RITA;PB;706968,796096422
2707;-7,11;-37,45;SANTA TERESINHA - PB;SANTA TERESINHA;PB;30548,8823556945
2708;-7,55;-38,33;SANTANA DE MANGUEIRA - PB;SANTANA DE MANGUEIRA;PB;39632,5013587778
2709;-7,38;-37,98;SANTANA DOS GARROTES - PB;SANTANA DOS GARROTES;PB;49840,229221035
2710;-6,49;-38,47;SANTAREM - PB;SANTAREM;PB;16597,9331116862
2711;-7,21;-36,63;SANTO ANDRE - PB;SANTO ANDRE;PB;19045,5217287932
2712;-6,48;-37,45;SAO BENTO - PB;SAO BENTO;PB;171649,906021998
2713;-6,9;-37,72;SAO BENTO DE POMBAL - PB;SAO BENTO DE POMBAL;PB;21425,1500916976
2714;-6,81;-37,94;SAO DOMINGOS DE POMBAL - PB;SAO DOMINGOS DE POMBAL;PB;21903,8474922942
2715;-7,63;-36,43;SAO DOMINGOS DO CARIRI - PB;SAO DOMINGOS DO CARIRI;PB;11029,2276429867
2716;-6,61;-38,09;SAO FRANCISCO - PB;SAO FRANCISCO;PB;22030,1086131857
2717;-7,39;-36,53;SAO JOAO DO CARIRI - PB;SAO JOAO DO CARIRI;PB;28811,2610398301
2718;-6,72;-38,44;SAO JOAO DO RIO DO PEIXE - PB;SAO JOAO DO RIO DO PEIXE;PB;113998,650056746
2719;-8,07;-36,84;SAO JOAO DO TIGRE - PB;SAO JOAO DO TIGRE;PB;27285,0886751349
2720;-6,94;-38,16;SAO JOSE DA LAGOA TAPADA - PB;SAO JOSE DA LAGOA TAPADA;PB;52941,5426024139
2721;-7,24;-38,3;SAO JOSE DE CAIANA - PB;SAO JOSE DE CAIANA;PB;36185,5610482828
2722;-6,84;-37,32;SAO JOSE DE ESPINHARAS - PB;SAO JOSE DE ESPINHARAS;PB;34618,6137885699
2723;-7,12;-38,5;SAO JOSE DE PIRANHAS - PB;SAO JOSE DE PIRANHAS;PB;105611,530214108
2724;-7,73;-38,09;SAO JOSE DE PRINCESA - PB;SAO JOSE DE PRINCESA;PB;31794,3560260044
2725;-7,16;-37,3;SAO JOSE DO BONFIM - PB;SAO JOSE DO BONFIM;PB;17763,962251652
2726;-6,21;-37,35;SAO JOSE DO BREJO DO CRUZ - PB;SAO JOSE DO BREJO DO CRUZ;PB;9200,3885554023
2727;-6,77;-36,79;SAO JOSE DO SABUGI - PB;SAO JOSE DO SABUGI;PB;25702,922137685
2728;-7,39;-36,8;SAO JOSE DOS CORDEIROS - PB;SAO JOSE DOS CORDEIROS;PB;25533,3063451138
2729;-7,25;-35,38;SAO JOSE DOS RAMOS - PB;SAO JOSE DOS RAMOS;PB;31612,2187215832
2730;-6,92;-37,09;SAO MAMEDE - PB;SAO MAMEDE;PB;51524,4212385029
2731;-7,25;-35,21;SAO MIGUEL DE TAIPU - PB;SAO MIGUEL DE TAIPU;PB;27199,3212452338
2732;-7,08;-35,83;SAO SEBASTIAO DE LAGOA DE ROCA - PB;SAO SEBASTIAO DE LAGOA DE ROCA;PB;61525,1215943556
2733;-8,15;-37,01;SAO SEBASTIAO DO UMBUZEIRO - PB;SAO SEBASTIAO DO UMBUZEIRO;PB;15144,3343409163
2734;-7,09;-35,23;SAPE - PB;SAPE;PB;310837,391229602
2735;-6,93;-36,4;SERIDO - PB;SERIDO;PB;55888,9804750951
2736;-7,48;-36,66;SERRA BRANCA - PB;SERRA BRANCA;PB;80720,7630181781
2737;-6,68;-35,44;SERRA DA RAIZ - PB;SERRA DA RAIZ;PB;22547,4155654306
2738;-7,21;-38,37;SERRA GRANDE - PB;SERRA GRANDE;PB;17809,2859253281
2739;-7,17;-35,67;SERRA REDONDA - PB;SERRA REDONDA;PB;46933,7306178172
2740;-6,85;-35,62;SERRARIA - PB;SERRARIA;PB;56469,7554427951
2741;-6,75;-35,44;SERTAOZINHO - PB;SERTAOZINHO;PB;13924,1734714323
2742;-7,14;-35,23;SOBRADO - PB;SOBRADO;PB;38876,5600206098
2743;-6,77;-35,69;SOLANEA - PB;SOLANEA;PB;194304,178473129
2744;-7,05;-36,36;SOLEDADE - PB;SOLEDADE;PB;76606,5517556156
2745;-6,76;-36,25;SOSSEGO - PB;SOSSEGO;PB;16149,4811730026
2746;-6,76;-38,23;SOUSA - PB;SOUSA;PB;372547,423356408
2747;-7,67;-36,88;SUME - PB;SUME;PB;104758,292305833
2748;-6,48;-35,63;TACIMA - PB;TACIMA;PB;65825,0265988754
2749;-7,2;-36,82;TAPEROA - PB;TAPEROA;PB;82993,0045138896
2750;-7,63;-37,87;TAVARES - PB;TAVARES;PB;88268,1123655551
2751;-7,22;-37,25;TEIXEIRA - PB;TEIXEIRA;PB;85943,9648317066
2752;-6,94;-36,62;TENORIO - PB;TENORIO;PB;14405,867131926
2753;-6,57;-38,59;TRIUNFO - PB;TRIUNFO;PB;58769,1588312259
2754;-6,51;-38,41;UIRAUNA - PB;UIRAUNA;PB;85948,9689115262
2755;-7,69;-35,66;UMBUZEIRO - PB;UMBUZEIRO;PB;67630,2487112966
2756;-6,77;-36,99;VARZEA - PB;VARZEA;PB;14195,9815524621
2757;-6,5;-38,25;VIEIROPOLIS - PB;VIEIROPOLIS;PB;28039,1995201122
2758;-6,73;-37,56;VISTA SERRANA - PB;VISTA SERRANA;PB;20492,5281769899
2759;-8,07;-37,09;ZABELE - PB;ZABELE;PB;13280,2927365045
2760;-7,91;-34,9;ABREU E LIMA - PE;ABREU E LIMA;PE;485848,932205073
2761;-7,75;-37,63;AFOGADOS DA INGAZEIRA - PE;AFOGADOS DA INGAZEIRA;PE;193965,235390747
2762;-8,51;-41;AFRANIO - PE;AFRANIO;PE;85336,5956403246
2763;-8,45;-35,94;AGRESTINA - PE;AGRESTINA;PE;110778,829160991
2764;-8,7;-35,53;AGUA PRETA - PE;AGUA PRETA;PE;177002,179123163
2765;-9,11;-37,12;AGUAS BELAS - PE;AGUAS BELAS;PE;249456,072696048
2766;-8,46;-36,77;ALAGOINHA - PE;ALAGOINHA;PE;74021,0199821145
2767;-7,6;-35,23;ALIANCA - PE;ALIANCA;PE;247423,050393167
2768;-8,49;-36,05;ALTINHO - PE;ALTINHO;PE;149855,419353179
2769;-8,38;-35,45;AMARAJI - PE;AMARAJI;PE;134639,491167778
2770;-8,89;-36,28;ANGELIM - PE;ANGELIM;PE;57060,315478294
2771;-7,79;-35,09;ARACOIABA - PE;ARACOIABA;PE;80604,7471378876
2772;-7,57;-40,49;ARARIPINA - PE;ARARIPINA;PE;410624,395683015
2773;-8,41;-37,05;ARCOVERDE - PE;ARCOVERDE;PE;374597,839604404
2774;-8,42;-35,65;BARRA DE GUABIRABA - PE;BARRA DE GUABIRABA;PE;66526,8829185044
2775;-8,81;-35,18;BARREIROS - PE;BARREIROS;PE;252636,372450095
2776;-8,61;-35,8;BELEM DE MARIA - PE;BELEM DE MARIA;PE;92080,3422614376
2777;-8,75;-38,96;BELEM DE SAO FRANCISCO - PE;BELEM DE SAO FRANCISCO;PE;148527,441943364
2778;-8,33;-36,42;BELO JARDIM - PE;BELO JARDIM;PE;428006,682301333
2779;-8,27;-38,03;BETANIA - PE;BETANIA;PE;72307,9247074462
2780;-8,23;-35,79;BEZERROS - PE;BEZERROS;PE;343160,26092244
2781;-7,77;-39,94;BODOCO - PE;BODOCO;PE;156949,268963006
2782;-9,17;-36,68;BOM CONSELHO - PE;BOM CONSELHO;PE;249749,761592589
2783;-7,79;-35,58;BOM JARDIM - PE;BOM JARDIM;PE;231146,361870134
2784;-8,47;-35,72;BONITO - PE;BONITO;PE;233444,762906953
2785;-9,03;-36,56;BREJAO - PE;BREJAO;PE;56592,9603104135
2786;-7,34;-37,28;BREJINHO - PE;BREJINHO;PE;46398,6607167308
2787;-8,14;-36,37;BREJO DA MADRE DE DEUS - PE;BREJO DA MADRE DE DEUS;PE;243896,37021136
2788;-7,72;-35,32;BUENOS AIRES - PE;BUENOS AIRES;PE;78466,8215541698
2789;-8,62;-37,15;BUIQUE - PE;BUIQUE;PE;252276,741009538
2790;-8,28;-35,03;CABO DE SANTO AGOSTINHO - PE;CABO DE SANTO AGOSTINHO;PE;846067,931230346
2791;-8,51;-39,3;CABROBO - PE;CABROBO;PE;174718,6750694
2792;-8,48;-36,23;CACHOEIRINHA - PE;CACHOEIRINHA;PE;103549,170976943
2793;-8,77;-36,62;CAETES - PE;CAETES;PE;125469,41642386
2794;-8,74;-36,33;CALCADO - PE;CALCADO;PE;73477,3944807871
2795;-7,94;-38,15;CALUMBI - PE;CALUMBI;PE;47440,4765299936
2796;-8,02;-34,98;CAMARAGIBE - PE;CAMARAGIBE;PE;725399,914231375
2797;-8,35;-35,76;CAMOCIM DE SAO FELIX - PE;CAMOCIM DE SAO FELIX;PE;95481,1140608891
2798;-7,4;-35,27;CAMUTANGA - PE;CAMUTANGA;PE;49700,5598605802
2799;-8,88;-36,19;CANHOTINHO - PE;CANHOTINHO;PE;156970,142729621
2800;-8,73;-36,62;CAPOEIRAS - PE;CAPOEIRAS;PE;128459,234881748
2801;-7,8;-37,79;CARNAIBA - PE;CARNAIBA;PE;122801,600338356
2802;-8,32;-38,74;CARNAUBEIRA DA PENHA - PE;CARNAUBEIRA DA PENHA;PE;69558,8476615151
2803;-7,85;-35,25;CARPINA - PE;CARPINA;PE;376830,817725957
2804;-8,28;-35,97;CARUARU - PE;CARUARU;PE;1596041,52356624
2805;-7,74;-35,72;CASINHAS - PE;CASINHAS;PE;82629,9761011516
2806;-8,66;-35,71;CATENDE - PE;CATENDE;PE;197568,72374259
2807;-7,72;-39,23;CEDRO - PE;CEDRO;PE;52195,7752254212
2808;-8;-35,21;CHA DE ALEGRIA - PE;CHA DE ALEGRIA;PE;69485,0544284541
2809;-8,23;-35,46;CHA GRANDE - PE;CHA GRANDE;PE;100579,290240175
2810;-7,58;-35,1;CONDADO - PE;CONDADO;PE;133514,335429943
2811;-9,12;-36,33;CORRENTES - PE;CORRENTES;PE;108304,876364916
2812;-8,47;-35,54;CORTES - PE;CORTES;PE;87336,3126337214
2813;-8;-35,69;CUMARU - PE;CUMARU;PE;139258,60142514
2814;-8,61;-35,95;CUPIRA - PE;CUPIRA;PE;156525,58433771
2815;-8,08;-37,64;CUSTODIA - PE;CUSTODIA;PE;175640,477784476
2816;-8,44;-40,77;DORMENTES - PE;DORMENTES;PE;85404,4789663129
2817;-8,35;-35,22;ESCADA - PE;ESCADA;PE;379643,170561054
2818;-7,51;-39,72;EXU - PE;EXU;PE;208706,829935232
2819;-7,95;-35,38;FEIRA NOVA - PE;FEIRA NOVA;PE;114406,302033966
2820;-3,84;-32,41;FERNANDO DE NORONHA - PE;FERNANDO DE NORONHA;PE;12419,4863062249
2821;-7,44;-35,24;FERREIROS - PE;FERREIROS;PE;70874,4609116944
2822;-7,86;-37,97;FLORES - PE;FLORES;PE;140908,863468453
2823;-8,6;-38,56;FLORESTA - PE;FLORESTA;PE;150285,24448439
2824;-7,94;-35,91;FREI MIGUELINHO - PE;FREI MIGUELINHO;PE;83134,6371052811
2825;-8,58;-35,38;GAMELEIRA - PE;GAMELEIRA;PE;138520,159687231
2826;-8,89;-36,49;GARANHUNS - PE;GARANHUNS;PE;746019,663930924
2827;-8;-35,29;GLORIA DO GOITA - PE;GLORIA DO GOITA;PE;189821,01739077
2828;-7,56;-35;GOIANA - PE;GOIANA;PE;403611,240726804
2829;-7,71;-39,61;GRANITO - PE;GRANITO;PE;37373,3268382049
2830;-8,2;-35,56;GRAVATA - PE;GRAVATA;PE;388204,477368644
2831;-9,04;-36,84;IATI - PE;IATI;PE;111532,125577584
2832;-8,54;-37,69;IBIMIRIM - PE;IBIMIRIM;PE;172101,806144085
2833;-8,58;-36,17;IBIRAJUBA - PE;IBIRAJUBA;PE;44869,0043049948
2834;-7,83;-34,9;IGARASSU - PE;IGARASSU;PE;448811,574041496
2835;-7,83;-37,51;IGUARACI - PE;IGUARACI;PE;77077,2670097205
2836;-8,9;-37,82;INAJA - PE;INAJA;PE;69363,4375274488
2837;-7,67;-37,46;INGAZEIRA - PE;INGAZEIRA;PE;30411,0590061076
2838;-8,39;-35,06;IPOJUCA - PE;IPOJUCA;PE;294567,326933313
2839;-7,65;-40,14;IPUBI - PE;IPUBI;PE;139399,213351472
2840;-8,83;-38,7;ITACURUBA - PE;ITACURUBA;PE;23902,0705114697
2841;-8,94;-37,42;ITAIBA - PE;ITAIBA;PE;150486,57645393
2842;-7,74;-34,82;ITAMARACA - PE;ITAMARACA;PE;87144,0270983363
2843;-7,41;-35,11;ITAMBE - PE;ITAMBE;PE;203602,833236397
2844;-7,37;-37,19;ITAPETIM - PE;ITAPETIM;PE;92156,7465272874
2845;-7,77;-34,89;ITAPISSUMA - PE;ITAPISSUMA;PE;125124,112949234
2846;-7,66;-35,1;ITAQUITINGA - PE;ITAQUITINGA;PE;97802,7531634781
2847;-8,11;-35,01;JABOATAO DOS GUARARAPES - PE;JABOATAO DOS GUARARAPES;PE;529966
2848;-8,72;-35,79;JAQUEIRA - PE;JAQUEIRA;PE;66773,7635459413
2849;-7,99;-36,49;JATAUBA - PE;JATAUBA;PE;104301,687920949
2850;-9,18;-38,26;JATOBA - PE;JATOBA;PE;68815,4691758486
2851;-7,85;-35,58;JOAO ALFREDO - PE;JOAO ALFREDO;PE;168316,895587283
2852;-8,62;-35,53;JOAQUIM NABUCO - PE;JOAQUIM NABUCO;PE;100108,521904323
2853;-8,7;-36,48;JUCATI - PE;JUCATI;PE;53525,0747775706
2854;-8,71;-36,41;JUPI - PE;JUPI;PE;73239,236889262
2855;-8,71;-36,13;JUREMA - PE;JUREMA;PE;78015,2741936001
2856;-7,84;-35,32;LAGOA DO CARRO - PE;LAGOA DO CARRO;PE;76021,1624335844
2857;-7,93;-35,29;LAGOA DO ITAENGA - PE;LAGOA DO ITAENGA;PE;110578,081449853
2858;-9,12;-36,45;LAGOA DO OURO - PE;LAGOA DO OURO;PE;69795,4718588455
2859;-8,65;-35,9;LAGOA DOS GATOS - PE;LAGOA DOS GATOS;PE;104931,112407231
2860;-8,99;-40,27;LAGOA GRANDE - PE;LAGOA GRANDE;PE;111729,024764464
2861;-8,66;-36,32;LAJEDO - PE;LAJEDO;PE;206527,301126463
2862;-7,87;-35,45;LIMOEIRO - PE;LIMOEIRO;PE;345631,891223676
2863;-7,55;-35,45;MACAPARANA - PE;MACAPARANA;PE;136817,026362279
2864;-7,69;-35,52;MACHADOS - PE;MACHADOS;PE;63056,4000991941
2865;-8,96;-37,62;MANARI - PE;MANARI;PE;72124,5464476054
2866;-8,8;-35,82;MARAIAL - PE;MARAIAL;PE;78270,0511197327
2867;-8,11;-38,72;MIRANDIBA - PE;MIRANDIBA;PE;87512,9954637601
2868;-7,63;-39,55;MOREILANDIA - PE;MOREILANDIA;PE;82694,2155860241
2869;-8,11;-35,09;MORENO - PE;MORENO;PE;267153,013814192
2870;-7,74;-35,22;NAZARE DA MATA - PE;NAZARE DA MATA;PE;171701,57666846
2871;-8;-34,85;OLINDA - PE;OLINDA;PE;2280100,47458336
2872;-7,74;-35,6;OROBO - PE;OROBO;PE;153618,385616184
2873;-8,62;-39,6;OROCO - PE;OROCO;PE;71314,5181275015
2874;-7,88;-40,08;OURICURI - PE;OURICURI;PE;314265,777140219
2875;-8,68;-35,59;PALMARES - PE;PALMARES;PE;370794,167165831
2876;-9;-36,32;PALMEIRINA - PE;PALMEIRINA;PE;62107,768383363
2877;-8,66;-36;PANELAS - PE;PANELAS;PE;174695,543530607
2878;-8,92;-36,65;PARANATAMA - PE;PARANATAMA;PE;73795,5044341651
2879;-8,09;-39,57;PARNAMIRIM - PE;PARNAMIRIM;PE;129213,695848929
2880;-7,99;-35,58;PASSIRA - PE;PASSIRA;PE;194282,808851604
2881;-7,89;-35,18;PAUDALHO - PE;PAUDALHO;PE;269170,455425093
2882;-7,94;-34,87;PAULISTA - PE;PAULISTA;PE;1478846,42608713
2883;-8,49;-36,94;PEDRA - PE;PEDRA;PE;129310,333967759
2884;-8,35;-36,69;PESQUEIRA - PE;PESQUEIRA;PE;367743,09036798
2885;-9,06;-38,3;PETROLANDIA - PE;PETROLANDIA;PE;146661,796003045
2886;-9,39;-40,5;PETROLINA - PE;PETROLINA;PE;1302697,55632689
2887;-8,18;-36,7;POCAO - PE;POCAO;PE;63455,5441632709
2888;-8,14;-35,39;POMBOS - PE;POMBOS;PE;145888,798631559
2889;-8,33;-35,35;PRIMAVERA - PE;PRIMAVERA;PE;70790,4170158169
2890;-8,82;-36,01;QUIPAPA - PE;QUIPAPA;PE;127338,023195593
2891;-7,72;-37,84;QUIXABA - PE;QUIXABA;PE;44654,6296308177
2892;-8,05;-34,88;RECIFE - PE;RECIFE;PE;1346045
2893;-8,13;-35,85;RIACHO DAS ALMAS - PE;RIACHO DAS ALMAS;PE;116890,504738173
2894;-8,51;-35,37;RIBEIRAO - PE;RIBEIRAO;PE;273546,294522057
2895;-8,66;-35,15;RIO FORMOSO - PE;RIO FORMOSO;PE;123827,46643295
2896;-8,32;-35,7;SAIRE - PE;SAIRE;PE;85936,6240277399
2897;-7,93;-35,63;SALGADINHO - PE;SALGADINHO;PE;38362,3095618564
2898;-8,06;-39,12;SALGUEIRO - PE;SALGUEIRO;PE;306324,585002988
2899;-8,97;-36,68;SALOA - PE;SALOA;PE;103765,724056217
2900;-8,36;-36,56;SANHARO - PE;SANHARO;PE;95164,2935057974
2901;-8,24;-40,33;SANTA CRUZ - PE;SANTA CRUZ;PE;71105,5359290592
2902;-7,82;-38,15;SANTA CRUZ DA BAIXA VERDE - PE;SANTA CRUZ DA BAIXA VERDE;PE;73926,5585794799
2903;-7,95;-36,2;SANTA CRUZ DO CAPIBARIBE - PE;SANTA CRUZ DO CAPIBARIBE;PE;316269,799845798
2904;-8,16;-40,61;SANTA FILOMENA - PE;SANTA FILOMENA;PE;61678,800539248
2905;-8,8;-39,82;SANTA MARIA DA BOA VISTA - PE;SANTA MARIA DA BOA VISTA;PE;221345,050711525
2906;-7,84;-35,9;SANTA MARIA DO CAMBUCA - PE;SANTA MARIA DO CAMBUCA;PE;69805,2928138834
2907;-7,37;-37,48;SANTA TEREZINHA - PE;SANTA TEREZINHA;PE;58073,9587892373
2908;-8,8;-35,95;SAO BENEDITO DO SUL - PE;SAO BENEDITO DO SUL;PE;74575,9944252623
2909;-8,52;-36,44;SAO BENTO DO UNA - PE;SAO BENTO DO UNA;PE;296144,955573604
2910;-8,32;-36,14;SAO CAITANO - PE;SAO CAITANO;PE;210982,096345094
2911;-8,87;-36,36;SAO JOAO - PE;SAO JOAO;PE;123707,701138643
